,ID,bebidas,carnes,cereales,com_rapida,dulces,frutas,lacteos,leguminosas,miscelaneos,pescado,prod_maiz,sopas,verduras,Edad,Sexo,Entidad
3810,1182313,57.0,30.0,19.0,4.0,70.0,80.0,68.0,0.0,51.0,8.0,8.0,12.0,396.0,14,2,9
3811,1182512,152.0,90.0,34.0,0.0,70.0,96.0,34.0,6.0,51.0,0.0,0.0,18.0,72.0,38,2,9
3812,1184211,114.0,80.0,40.0,0.0,28.0,64.0,34.0,12.0,51.0,0.0,24.0,6.0,90.0,45,1,9
3813,1184213,38.0,60.0,23.0,0.0,28.0,64.0,51.0,0.0,17.0,0.0,24.0,12.0,90.0,14,1,9
3814,1185311,190.0,70.0,72.0,0.0,70.0,208.0,17.0,12.0,102.0,0.0,16.0,30.0,558.0,55,2,9
3815,1187211,152.0,20.0,38.0,0.0,14.0,32.0,34.0,6.0,51.0,0.0,16.0,0.0,90.0,45,1,9
3816,1187214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,9
3817,1187312,171.0,60.0,57.0,0.0,56.0,32.0,17.0,0.0,102.0,4.0,24.0,0.0,72.0,49,2,9
3818,1187411,95.0,90.0,59.0,4.0,28.0,32.0,34.0,12.0,85.0,36.0,32.0,30.0,162.0,46,2,9
3819,1188412,76.0,50.0,40.0,0.0,84.0,16.0,68.0,12.0,119.0,0.0,24.0,12.0,216.0,29,2,9
3820,1188413,19.0,50.0,87.0,0.0,98.0,16.0,85.0,0.0,102.0,0.0,8.0,12.0,126.0,12,1,9
3821,1189114,323.0,20.0,21.0,0.0,56.0,64.0,68.0,0.0,119.0,8.0,16.0,6.0,108.0,26,2,9
3822,1189213,19.0,50.0,34.0,0.0,0.0,128.0,68.0,12.0,51.0,0.0,0.0,24.0,612.0,26,2,9
3823,1189312,57.0,40.0,21.0,4.0,28.0,64.0,68.0,0.0,68.0,0.0,16.0,6.0,126.0,88,2,9
3824,1189414,152.0,80.0,127.0,0.0,56.0,160.0,17.0,6.0,85.0,0.0,32.0,24.0,126.0,15,2,9
3825,1189415,152.0,60.0,55.0,0.0,56.0,256.0,68.0,12.0,119.0,0.0,16.0,6.0,90.0,54,2,9
3826,1189513,228.0,50.0,10.0,0.0,70.0,64.0,102.0,18.0,102.0,0.0,40.0,30.0,90.0,25,2,9
3827,1190111,57.0,40.0,12.0,0.0,28.0,144.0,51.0,0.0,102.0,4.0,48.0,6.0,234.0,58,2,9
3828,1190212,57.0,120.0,118.0,16.0,84.0,48.0,136.0,6.0,68.0,0.0,64.0,36.0,126.0,26,2,9
3829,1190411,76.0,40.0,108.0,8.0,84.0,32.0,17.0,6.0,119.0,0.0,24.0,12.0,252.0,45,1,9
3830,1190413,76.0,90.0,42.0,12.0,56.0,16.0,136.0,6.0,136.0,0.0,32.0,6.0,126.0,16,1,9
3831,1191312,57.0,40.0,23.0,0.0,28.0,32.0,17.0,6.0,119.0,0.0,24.0,12.0,36.0,48,2,9
3832,1191411,190.0,130.0,171.0,16.0,112.0,96.0,17.0,24.0,136.0,4.0,72.0,36.0,702.0,48,1,9
3833,1191413,133.0,30.0,0.0,0.0,0.0,48.0,0.0,0.0,51.0,16.0,0.0,6.0,36.0,16,2,9
3834,1192112,76.0,70.0,72.0,8.0,56.0,80.0,17.0,6.0,68.0,0.0,16.0,12.0,252.0,50,2,9
3835,1192114,38.0,30.0,136.0,12.0,0.0,48.0,0.0,6.0,34.0,0.0,0.0,12.0,144.0,16,1,9
3836,1192211,95.0,130.0,112.0,4.0,42.0,48.0,17.0,24.0,85.0,0.0,40.0,6.0,126.0,37,1,9
3837,1192214,95.0,80.0,163.0,0.0,350.0,32.0,17.0,6.0,68.0,12.0,40.0,12.0,54.0,16,1,9
3838,1192311,38.0,90.0,36.0,0.0,0.0,0.0,0.0,6.0,51.0,4.0,8.0,0.0,216.0,54,1,9
3839,1192512,57.0,40.0,242.0,28.0,168.0,128.0,17.0,0.0,119.0,24.0,16.0,24.0,90.0,30,1,9
3840,1192514,304.0,70.0,195.0,4.0,168.0,192.0,102.0,0.0,136.0,16.0,32.0,6.0,270.0,19,1,9
3841,1193212,95.0,20.0,36.0,8.0,14.0,80.0,17.0,0.0,85.0,0.0,8.0,6.0,108.0,62,2,9
3842,1195112,0.0,30.0,17.0,8.0,0.0,48.0,17.0,0.0,34.0,0.0,0.0,0.0,72.0,82,2,9
3843,1195114,0.0,40.0,12.0,8.0,56.0,16.0,51.0,0.0,17.0,0.0,48.0,6.0,54.0,13,1,9
3844,1195512,95.0,30.0,55.0,0.0,112.0,96.0,34.0,0.0,85.0,8.0,16.0,6.0,72.0,57,2,9
3845,1197111,114.0,20.0,27.0,4.0,42.0,16.0,51.0,0.0,102.0,0.0,40.0,24.0,54.0,79,1,9
3846,1197512,57.0,40.0,55.0,8.0,56.0,192.0,34.0,24.0,119.0,0.0,16.0,18.0,180.0,63,2,9
3847,1205411,228.0,90.0,70.0,4.0,126.0,96.0,85.0,12.0,136.0,32.0,8.0,24.0,180.0,31,1,9
3848,1205511,0.0,10.0,21.0,0.0,14.0,48.0,17.0,0.0,85.0,0.0,16.0,0.0,252.0,94,2,9
3849,1206511,76.0,50.0,17.0,0.0,14.0,80.0,17.0,0.0,34.0,4.0,0.0,6.0,18.0,86,2,9
3850,1209412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,9
3851,1209414,0.0,90.0,57.0,0.0,84.0,32.0,51.0,6.0,68.0,0.0,24.0,6.0,342.0,19,1,9
3852,1209511,152.0,50.0,67.0,0.0,14.0,64.0,17.0,0.0,119.0,0.0,64.0,0.0,288.0,63,2,9
3853,1213211,171.0,20.0,51.0,0.0,56.0,48.0,119.0,0.0,68.0,16.0,0.0,18.0,72.0,60,1,9
3854,1213412,19.0,60.0,31.0,0.0,56.0,32.0,51.0,6.0,119.0,0.0,56.0,0.0,144.0,57,2,9
3855,1216411,133.0,30.0,38.0,4.0,56.0,96.0,0.0,6.0,119.0,4.0,16.0,0.0,342.0,85,1,9
3856,1217213,152.0,40.0,119.0,0.0,126.0,144.0,170.0,18.0,136.0,0.0,0.0,12.0,72.0,60,1,9
3857,1217313,57.0,130.0,78.0,0.0,98.0,64.0,34.0,0.0,51.0,0.0,40.0,42.0,432.0,21,2,9
3858,1217512,19.0,40.0,21.0,4.0,14.0,112.0,68.0,18.0,68.0,8.0,16.0,0.0,234.0,66,2,9
3859,1220211,114.0,20.0,17.0,0.0,14.0,32.0,34.0,6.0,68.0,0.0,0.0,6.0,162.0,40,2,9
3860,1220312,304.0,140.0,110.0,8.0,98.0,48.0,68.0,6.0,85.0,0.0,32.0,0.0,108.0,44,1,9
3861,1221211,0.0,30.0,72.0,0.0,28.0,16.0,17.0,18.0,17.0,0.0,16.0,6.0,18.0,71,1,9
3862,1221311,95.0,10.0,55.0,4.0,70.0,304.0,34.0,0.0,34.0,0.0,16.0,0.0,144.0,81,1,9
3863,1221411,57.0,10.0,40.0,0.0,56.0,48.0,102.0,0.0,119.0,0.0,24.0,6.0,54.0,76,2,9
3864,1221511,114.0,80.0,2.0,0.0,28.0,64.0,0.0,0.0,51.0,8.0,8.0,18.0,162.0,24,2,9
3865,1222212,152.0,50.0,25.0,4.0,84.0,64.0,68.0,0.0,102.0,0.0,32.0,24.0,396.0,57,2,9
3866,1223112,19.0,40.0,140.0,16.0,28.0,64.0,17.0,6.0,153.0,16.0,16.0,24.0,306.0,41,1,9
3867,1223211,171.0,40.0,25.0,8.0,112.0,16.0,102.0,0.0,102.0,0.0,32.0,12.0,126.0,67,1,9
3868,1223314,38.0,140.0,137.0,4.0,210.0,128.0,51.0,24.0,170.0,8.0,72.0,24.0,270.0,37,1,9
3869,1223411,19.0,70.0,68.0,4.0,0.0,48.0,0.0,12.0,85.0,0.0,0.0,24.0,252.0,72,1,9
3870,1223512,38.0,50.0,74.0,4.0,14.0,80.0,68.0,24.0,34.0,16.0,24.0,18.0,306.0,95,2,9
3871,1224112,38.0,40.0,76.0,0.0,98.0,80.0,0.0,6.0,85.0,0.0,32.0,12.0,162.0,60,2,9
3872,1224113,114.0,30.0,51.0,0.0,56.0,112.0,34.0,0.0,85.0,0.0,0.0,0.0,90.0,19,2,9
3873,1224212,19.0,30.0,38.0,0.0,56.0,48.0,34.0,6.0,119.0,0.0,16.0,0.0,144.0,56,2,9
3874,1228111,57.0,110.0,88.0,4.0,112.0,112.0,102.0,0.0,68.0,16.0,80.0,18.0,450.0,28,2,9
3875,1228212,114.0,30.0,93.0,8.0,168.0,48.0,102.0,6.0,136.0,0.0,32.0,30.0,54.0,44,1,9
3876,1228311,171.0,110.0,72.0,0.0,42.0,16.0,0.0,0.0,102.0,4.0,16.0,24.0,18.0,54,1,9
3877,1228512,95.0,20.0,2.0,0.0,14.0,16.0,17.0,0.0,68.0,0.0,8.0,0.0,108.0,49,2,9
3878,1228514,57.0,10.0,2.0,0.0,56.0,48.0,102.0,12.0,68.0,0.0,8.0,6.0,36.0,14,2,9
3879,1229211,76.0,10.0,34.0,0.0,56.0,96.0,0.0,0.0,102.0,8.0,0.0,18.0,126.0,71,2,9
3880,1229411,0.0,10.0,17.0,0.0,28.0,0.0,34.0,0.0,85.0,0.0,0.0,0.0,90.0,45,2,9
3881,1230112,133.0,50.0,25.0,0.0,56.0,128.0,17.0,12.0,119.0,0.0,32.0,12.0,162.0,44,2,9
3882,1230113,133.0,100.0,116.0,0.0,168.0,64.0,85.0,0.0,102.0,0.0,56.0,12.0,108.0,15,2,9
3883,1230212,19.0,30.0,85.0,0.0,14.0,80.0,17.0,12.0,68.0,4.0,0.0,18.0,270.0,28,2,9
3884,1230312,57.0,20.0,51.0,0.0,0.0,32.0,51.0,6.0,119.0,0.0,0.0,6.0,54.0,42,2,9
3885,1230313,76.0,150.0,95.0,0.0,126.0,64.0,153.0,6.0,85.0,4.0,40.0,24.0,162.0,15,1,9
3886,1230411,209.0,20.0,51.0,0.0,70.0,64.0,68.0,0.0,68.0,0.0,0.0,6.0,180.0,73,1,9
3887,1230512,114.0,60.0,55.0,0.0,238.0,48.0,68.0,12.0,85.0,8.0,16.0,0.0,144.0,27,1,9
3888,1231111,361.0,50.0,95.0,0.0,14.0,48.0,34.0,24.0,85.0,28.0,40.0,18.0,342.0,33,2,9
3889,1231112,133.0,40.0,12.0,0.0,210.0,224.0,102.0,0.0,51.0,20.0,48.0,12.0,90.0,17,2,9
3890,1231412,133.0,30.0,38.0,0.0,112.0,96.0,34.0,6.0,68.0,20.0,16.0,36.0,252.0,36,2,9
3891,1234411,95.0,60.0,85.0,0.0,0.0,32.0,17.0,0.0,0.0,0.0,0.0,6.0,126.0,84,1,9
3892,1237311,76.0,50.0,44.0,0.0,56.0,64.0,0.0,0.0,85.0,4.0,40.0,24.0,198.0,59,1,9
3893,1237321,57.0,40.0,91.0,0.0,70.0,128.0,34.0,12.0,51.0,0.0,24.0,12.0,288.0,56,1,9
3894,1237331,133.0,50.0,69.0,4.0,140.0,0.0,34.0,0.0,119.0,0.0,72.0,12.0,18.0,44,2,9
3895,1237341,228.0,40.0,18.0,0.0,112.0,16.0,102.0,6.0,51.0,0.0,72.0,18.0,18.0,25,2,9
3896,1240111,361.0,80.0,82.0,4.0,98.0,96.0,102.0,0.0,68.0,0.0,56.0,0.0,54.0,26,1,9
3897,1240113,76.0,130.0,163.0,4.0,42.0,32.0,17.0,0.0,102.0,0.0,40.0,24.0,198.0,14,1,9
3898,1240211,76.0,80.0,112.0,4.0,42.0,16.0,17.0,6.0,85.0,0.0,40.0,0.0,108.0,44,1,9
3899,1240311,152.0,40.0,38.0,4.0,14.0,0.0,0.0,48.0,51.0,0.0,16.0,24.0,522.0,50,1,9
3900,1240412,152.0,70.0,148.0,4.0,70.0,96.0,51.0,0.0,170.0,0.0,48.0,42.0,162.0,32,2,9
3901,1240512,57.0,20.0,14.0,4.0,14.0,16.0,51.0,6.0,85.0,0.0,56.0,24.0,108.0,66,2,9
3902,1240611,133.0,50.0,74.0,0.0,14.0,80.0,51.0,0.0,119.0,0.0,24.0,12.0,108.0,50,2,9
3903,1240612,19.0,30.0,53.0,4.0,84.0,32.0,34.0,0.0,68.0,8.0,8.0,6.0,0.0,13,1,9
3904,1240812,152.0,50.0,38.0,8.0,70.0,80.0,51.0,18.0,85.0,16.0,16.0,18.0,144.0,49,2,9
3905,1240813,38.0,20.0,2.0,0.0,70.0,48.0,85.0,0.0,85.0,0.0,8.0,0.0,216.0,19,2,9
3906,1241211,152.0,40.0,51.0,0.0,14.0,16.0,34.0,6.0,34.0,0.0,0.0,12.0,36.0,61,1,10
3907,1241312,95.0,30.0,2.0,0.0,0.0,96.0,51.0,0.0,68.0,4.0,8.0,12.0,108.0,71,2,10
3908,1241416,152.0,70.0,38.0,0.0,28.0,176.0,17.0,18.0,85.0,4.0,16.0,24.0,198.0,54,2,10
3909,1241512,95.0,30.0,60.0,8.0,56.0,0.0,51.0,6.0,119.0,0.0,104.0,12.0,108.0,48,2,10
3910,1242111,76.0,80.0,127.0,0.0,42.0,80.0,51.0,6.0,68.0,4.0,32.0,36.0,126.0,43,2,10
3911,1242113,76.0,50.0,38.0,0.0,42.0,0.0,51.0,12.0,102.0,0.0,16.0,6.0,54.0,12,2,10
3912,1242212,76.0,30.0,108.0,0.0,42.0,48.0,51.0,12.0,102.0,0.0,24.0,6.0,54.0,33,2,10
3913,1242312,95.0,30.0,36.0,12.0,0.0,48.0,0.0,6.0,51.0,0.0,8.0,18.0,126.0,36,2,10
3914,1243211,19.0,30.0,23.0,4.0,70.0,96.0,51.0,6.0,68.0,16.0,24.0,12.0,216.0,65,2,10
3915,1243311,76.0,40.0,87.0,8.0,28.0,96.0,17.0,18.0,119.0,0.0,8.0,6.0,288.0,68,2,10
3916,1244211,133.0,20.0,2.0,0.0,84.0,80.0,17.0,6.0,85.0,0.0,8.0,18.0,360.0,59,2,10
3917,1244411,19.0,30.0,34.0,8.0,0.0,96.0,34.0,0.0,85.0,20.0,0.0,6.0,432.0,54,2,10
3918,1244412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,10
3919,1244512,190.0,60.0,139.0,44.0,154.0,80.0,34.0,12.0,136.0,0.0,80.0,30.0,162.0,45,1,10
3920,1245111,76.0,50.0,59.0,12.0,224.0,32.0,0.0,0.0,153.0,0.0,32.0,6.0,360.0,66,1,10
3921,1245212,95.0,20.0,91.0,4.0,84.0,32.0,0.0,0.0,34.0,4.0,24.0,6.0,36.0,25,2,10
3922,1245411,19.0,60.0,34.0,4.0,14.0,48.0,51.0,0.0,51.0,0.0,0.0,0.0,216.0,24,1,10
3923,1246213,190.0,20.0,55.0,0.0,0.0,0.0,0.0,12.0,68.0,0.0,16.0,0.0,0.0,26,1,10
3924,1246215,152.0,20.0,37.0,0.0,70.0,48.0,51.0,0.0,119.0,0.0,80.0,24.0,90.0,15,2,10
3925,1246312,285.0,100.0,167.0,16.0,154.0,160.0,119.0,0.0,136.0,24.0,56.0,12.0,234.0,31,1,10
3926,1246414,95.0,30.0,63.0,12.0,70.0,144.0,51.0,0.0,68.0,0.0,48.0,24.0,72.0,29,2,10
3927,1246514,133.0,120.0,99.0,0.0,56.0,16.0,153.0,0.0,136.0,0.0,56.0,30.0,72.0,21,1,10
3928,1246515,57.0,70.0,110.0,8.0,84.0,128.0,34.0,6.0,170.0,16.0,32.0,42.0,180.0,16,2,10
3929,1247111,76.0,70.0,74.0,16.0,28.0,0.0,51.0,24.0,136.0,0.0,24.0,18.0,144.0,45,1,10
3930,1247114,38.0,40.0,85.0,0.0,28.0,48.0,17.0,6.0,68.0,0.0,0.0,18.0,36.0,12,2,10
3931,1248112,114.0,140.0,39.0,8.0,14.0,0.0,51.0,6.0,34.0,0.0,88.0,24.0,72.0,43,2,10
3932,1248212,228.0,70.0,31.0,0.0,28.0,16.0,51.0,0.0,85.0,0.0,56.0,18.0,126.0,31,2,10
3933,1248312,114.0,30.0,38.0,0.0,42.0,48.0,0.0,0.0,68.0,0.0,16.0,6.0,0.0,58,2,10
3934,1248412,114.0,40.0,38.0,4.0,14.0,64.0,0.0,6.0,68.0,4.0,16.0,0.0,144.0,33,2,10
3935,1248511,19.0,70.0,42.0,4.0,56.0,48.0,51.0,6.0,68.0,0.0,32.0,0.0,162.0,73,2,10
3936,1249111,38.0,50.0,36.0,0.0,28.0,64.0,85.0,0.0,34.0,4.0,8.0,18.0,108.0,69,1,10
3937,1249321,0.0,10.0,77.0,0.0,14.0,48.0,51.0,6.0,68.0,0.0,104.0,6.0,0.0,25,2,10
3938,1249411,133.0,20.0,74.0,0.0,0.0,0.0,34.0,18.0,85.0,0.0,24.0,12.0,234.0,40,1,10
3939,1250311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,1,10
3940,1250318,76.0,40.0,21.0,0.0,196.0,16.0,17.0,18.0,68.0,0.0,16.0,12.0,72.0,12,1,10
3941,1250511,114.0,90.0,78.0,4.0,84.0,80.0,51.0,6.0,119.0,4.0,40.0,30.0,126.0,74,1,10
3942,1251113,190.0,150.0,95.0,28.0,182.0,0.0,153.0,24.0,34.0,0.0,40.0,12.0,0.0,21,1,10
3943,1251114,95.0,40.0,86.0,0.0,28.0,0.0,51.0,6.0,34.0,0.0,72.0,12.0,72.0,19,2,10
3944,1251314,76.0,50.0,76.0,4.0,112.0,16.0,68.0,0.0,136.0,0.0,32.0,24.0,216.0,20,2,10
3945,1251412,114.0,50.0,23.0,0.0,28.0,96.0,17.0,6.0,34.0,4.0,24.0,12.0,306.0,30,2,10
3946,1251512,57.0,20.0,91.0,12.0,42.0,64.0,51.0,18.0,51.0,4.0,24.0,18.0,252.0,51,2,10
3947,1251514,114.0,70.0,131.0,20.0,70.0,80.0,17.0,0.0,85.0,20.0,48.0,0.0,90.0,19,1,10
3948,1252315,76.0,20.0,89.0,4.0,84.0,48.0,68.0,12.0,34.0,0.0,16.0,6.0,144.0,14,1,10
3949,1253315,38.0,10.0,21.0,0.0,84.0,0.0,0.0,18.0,68.0,0.0,16.0,12.0,72.0,18,2,10
3950,1253411,57.0,30.0,2.0,4.0,28.0,32.0,0.0,6.0,51.0,0.0,8.0,0.0,0.0,78,1,10
3951,1254412,76.0,30.0,17.0,0.0,112.0,48.0,0.0,24.0,85.0,0.0,0.0,30.0,180.0,36,1,10
3952,1254512,57.0,10.0,2.0,0.0,14.0,16.0,0.0,0.0,51.0,0.0,8.0,0.0,0.0,80,2,10
3953,1255313,114.0,0.0,80.0,16.0,56.0,32.0,34.0,24.0,85.0,0.0,48.0,0.0,126.0,22,1,10
3954,1255314,76.0,130.0,131.0,8.0,112.0,48.0,34.0,6.0,85.0,0.0,48.0,0.0,72.0,19,1,10
3955,1255512,19.0,60.0,72.0,24.0,70.0,64.0,34.0,18.0,102.0,0.0,16.0,0.0,54.0,25,1,10
3956,1255514,57.0,40.0,36.0,4.0,42.0,160.0,17.0,12.0,68.0,0.0,8.0,6.0,36.0,15,2,10
3957,1256211,57.0,30.0,12.0,0.0,84.0,0.0,0.0,0.0,85.0,0.0,48.0,6.0,0.0,62,2,10
3958,1256312,57.0,30.0,23.0,4.0,14.0,0.0,51.0,6.0,68.0,0.0,24.0,0.0,144.0,60,2,10
3959,1256313,76.0,40.0,8.0,4.0,112.0,16.0,68.0,12.0,0.0,0.0,32.0,12.0,90.0,18,2,10
3960,1256412,114.0,50.0,42.0,0.0,0.0,80.0,68.0,12.0,68.0,0.0,32.0,18.0,108.0,42,2,10
3961,1256415,95.0,30.0,123.0,4.0,14.0,48.0,17.0,18.0,17.0,0.0,16.0,24.0,108.0,16,1,10
3962,1257312,57.0,50.0,84.0,16.0,168.0,0.0,34.0,0.0,85.0,0.0,64.0,6.0,144.0,20,2,10
3963,1257313,76.0,50.0,61.0,8.0,56.0,48.0,85.0,0.0,68.0,0.0,40.0,12.0,126.0,17,2,10
3964,1257412,361.0,190.0,300.0,40.0,252.0,432.0,204.0,24.0,272.0,52.0,112.0,48.0,306.0,19,1,10
3965,1257511,95.0,40.0,67.0,12.0,70.0,0.0,17.0,0.0,68.0,0.0,64.0,6.0,72.0,31,1,10
3966,1258113,95.0,40.0,97.0,0.0,42.0,48.0,51.0,12.0,102.0,0.0,48.0,30.0,18.0,61,2,10
3967,1258211,114.0,60.0,72.0,12.0,28.0,112.0,68.0,6.0,85.0,0.0,16.0,6.0,144.0,28,1,10
3968,1259411,152.0,80.0,78.0,8.0,70.0,160.0,102.0,0.0,85.0,0.0,40.0,24.0,306.0,27,1,10
3969,1260111,57.0,90.0,255.0,40.0,112.0,80.0,204.0,18.0,119.0,12.0,136.0,24.0,234.0,28,2,10
3970,1260211,95.0,60.0,101.0,0.0,28.0,48.0,17.0,12.0,34.0,0.0,64.0,6.0,126.0,18,2,10
3971,1260511,19.0,40.0,44.0,0.0,28.0,48.0,0.0,12.0,68.0,0.0,40.0,12.0,18.0,59,1,10
3972,1261111,38.0,60.0,87.0,4.0,56.0,48.0,34.0,6.0,34.0,8.0,8.0,6.0,144.0,68,2,10
3973,1261311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1,10
3974,1261315,57.0,120.0,127.0,12.0,112.0,48.0,68.0,0.0,102.0,12.0,32.0,30.0,414.0,12,2,10
3975,1261411,57.0,30.0,65.0,8.0,28.0,48.0,34.0,6.0,34.0,12.0,56.0,18.0,108.0,51,1,10
3976,1261413,209.0,50.0,133.0,16.0,98.0,48.0,34.0,0.0,221.0,32.0,56.0,6.0,72.0,19,2,10
3977,1261511,57.0,90.0,93.0,4.0,126.0,0.0,51.0,0.0,119.0,0.0,32.0,12.0,198.0,24,1,10
3978,1262112,95.0,60.0,51.0,0.0,84.0,64.0,17.0,6.0,68.0,0.0,0.0,6.0,108.0,32,2,10
3979,1262113,57.0,40.0,17.0,0.0,98.0,64.0,17.0,0.0,51.0,0.0,0.0,18.0,90.0,13,2,10
3980,1262412,95.0,50.0,55.0,0.0,56.0,48.0,68.0,12.0,51.0,4.0,16.0,6.0,0.0,34,2,10
3981,1262511,19.0,80.0,19.0,4.0,14.0,96.0,34.0,6.0,85.0,0.0,8.0,12.0,126.0,26,1,10
3982,1263111,38.0,50.0,55.0,0.0,28.0,96.0,34.0,24.0,68.0,0.0,16.0,36.0,90.0,27,1,10
3983,1263212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,10
3984,1263213,114.0,10.0,29.0,24.0,126.0,16.0,34.0,6.0,68.0,4.0,48.0,0.0,54.0,16,2,10
3985,1263311,114.0,50.0,95.0,4.0,42.0,48.0,68.0,6.0,85.0,0.0,40.0,60.0,180.0,35,1,10
3986,1263511,57.0,20.0,48.0,8.0,28.0,48.0,68.0,6.0,68.0,0.0,56.0,12.0,162.0,82,2,10
3987,1264111,57.0,40.0,53.0,8.0,0.0,96.0,51.0,6.0,85.0,4.0,8.0,18.0,252.0,52,2,10
3988,1264311,57.0,40.0,36.0,0.0,14.0,96.0,0.0,6.0,34.0,0.0,8.0,0.0,216.0,61,2,10
3989,1264412,38.0,40.0,76.0,0.0,56.0,64.0,17.0,0.0,17.0,0.0,32.0,6.0,36.0,78,2,10
3990,1264512,171.0,50.0,85.0,0.0,70.0,0.0,34.0,12.0,153.0,0.0,0.0,72.0,144.0,25,2,10
3991,1265112,152.0,50.0,106.0,16.0,126.0,224.0,68.0,6.0,51.0,8.0,16.0,18.0,288.0,23,1,10
3992,1265313,76.0,120.0,77.0,4.0,182.0,80.0,0.0,6.0,102.0,0.0,104.0,36.0,216.0,21,2,10
3993,1265411,0.0,10.0,0.0,0.0,0.0,16.0,17.0,0.0,51.0,0.0,0.0,0.0,0.0,73,2,10
3994,1265512,19.0,20.0,34.0,0.0,0.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,108.0,78,1,10
3995,1266111,57.0,10.0,23.0,0.0,28.0,16.0,17.0,6.0,51.0,0.0,24.0,6.0,0.0,72,1,10
3996,1266212,0.0,70.0,27.0,12.0,56.0,224.0,17.0,0.0,34.0,0.0,40.0,0.0,0.0,56,2,10
3997,1266312,76.0,30.0,34.0,4.0,98.0,48.0,34.0,18.0,85.0,0.0,0.0,24.0,54.0,54,2,10
3998,1266412,114.0,30.0,17.0,0.0,28.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32,1,10
3999,1267111,0.0,50.0,74.0,0.0,42.0,32.0,68.0,0.0,68.0,8.0,24.0,6.0,162.0,36,2,10
4000,1267212,38.0,70.0,41.0,4.0,56.0,0.0,34.0,0.0,102.0,0.0,96.0,12.0,36.0,44,2,10
4001,1267311,95.0,40.0,22.0,8.0,98.0,96.0,17.0,0.0,68.0,16.0,88.0,6.0,108.0,58,1,10
4002,1268111,38.0,10.0,34.0,0.0,14.0,48.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,59,2,10
4003,1268312,228.0,30.0,25.0,0.0,42.0,32.0,0.0,0.0,51.0,0.0,32.0,0.0,54.0,49,2,10
4004,1268313,19.0,20.0,17.0,4.0,112.0,16.0,34.0,0.0,17.0,0.0,0.0,0.0,54.0,19,2,10
4005,1268513,152.0,90.0,86.0,0.0,84.0,112.0,51.0,12.0,68.0,16.0,72.0,12.0,342.0,27,2,10
4006,1269112,0.0,40.0,0.0,0.0,42.0,48.0,51.0,12.0,68.0,16.0,0.0,18.0,126.0,35,2,10
4007,1269311,152.0,100.0,21.0,8.0,42.0,80.0,85.0,6.0,136.0,16.0,16.0,24.0,126.0,45,2,10
4008,1269412,57.0,20.0,36.0,0.0,0.0,32.0,17.0,0.0,85.0,0.0,8.0,0.0,72.0,38,2,10
4009,1269414,76.0,20.0,10.0,12.0,98.0,32.0,51.0,6.0,51.0,0.0,40.0,12.0,252.0,17,2,10
4010,1269512,95.0,40.0,74.0,4.0,56.0,96.0,51.0,6.0,102.0,8.0,24.0,0.0,90.0,27,1,10
4011,1269513,0.0,40.0,21.0,0.0,28.0,32.0,17.0,6.0,0.0,0.0,16.0,12.0,90.0,18,1,10
4012,1270212,152.0,60.0,169.0,4.0,182.0,0.0,119.0,0.0,102.0,0.0,64.0,30.0,234.0,16,2,10
4013,1270311,0.0,50.0,44.0,8.0,28.0,32.0,0.0,0.0,0.0,16.0,40.0,0.0,90.0,28,1,10
4014,1270511,76.0,50.0,55.0,0.0,0.0,32.0,0.0,6.0,68.0,0.0,16.0,18.0,36.0,81,1,10
4015,1271211,38.0,20.0,36.0,4.0,98.0,64.0,34.0,12.0,34.0,0.0,8.0,24.0,72.0,56,2,10
4016,1271212,57.0,90.0,55.0,16.0,56.0,80.0,68.0,12.0,17.0,0.0,16.0,24.0,0.0,16,1,10
4017,1271412,95.0,90.0,25.0,4.0,28.0,16.0,51.0,6.0,68.0,0.0,32.0,12.0,144.0,25,1,10
4018,1271512,133.0,60.0,23.0,24.0,42.0,0.0,0.0,6.0,153.0,0.0,24.0,24.0,108.0,23,2,10
4019,1271513,38.0,100.0,80.0,8.0,98.0,0.0,68.0,6.0,153.0,0.0,48.0,0.0,90.0,18,1,10
4020,1272111,76.0,10.0,35.0,0.0,70.0,64.0,0.0,12.0,51.0,0.0,72.0,12.0,108.0,59,1,10
4021,1272211,114.0,100.0,51.0,12.0,14.0,32.0,51.0,0.0,17.0,16.0,0.0,6.0,234.0,22,1,10
4022,1272311,76.0,30.0,34.0,0.0,28.0,32.0,0.0,6.0,170.0,0.0,0.0,12.0,162.0,46,2,10
4023,1272411,57.0,30.0,38.0,4.0,0.0,128.0,51.0,0.0,102.0,8.0,16.0,0.0,252.0,35,2,10
